patched_cell_container,cell_name,cell_id,KCNMA1,KCNN1,KCNN2,KCNN3,KCNN4,KCNU1,KCNJ1,KCNJ2,KCNJ3,KCNJ4,KCNJ5,KCNJ6,KCNJ8,KCNJ9,KCNJ10,KCNJ11,KCNJ12,KCNJ13,KCNJ14,KCNJ15,KCNJ16,KCNJ18,KCNT1,KCNT2,KCNK1,KCNK2,KCNK3,KCNK4,KCNK5,KCNK6,KCNK7,KCNK9,KCNK10,KCNK12,KCNK13,KCNK15,KCNK16,KCNK17,KCNK18,KCNA1,KCNA2,KCNA3,KCNA4,KCNA5,KCNA6,KCNA7,KCNA10,KCNB1,KCNB2,KCNC1,KCNC2,KCNC3,KCNC4,KCND1,KCND2,KCND3,KCNF1,KCNG1,KCNG2,KCNG3,KCNG4,KCNH1,KCNH2,KCNH3,KCNH4,KCNH5,KCNH6,KCNH7,KCNH8,KCNQ1,KCNQ2,KCNQ3,KCNQ4,KCNQ5,KCNS1,KCNS2,KCNS3,KCNV1,KCNV2
PCS4_240311_153_A01,H24.51.004.11.51.01.03,1336964052,3.32185928,0,3.32185928,0,0,0,0,0,4.247855077,0,0,0,0,0,0,0,0,0,0,0,5.781284643,0,0,6.189749145,0,0,0,4.247855077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807281192,0,0,3.32185928,0,0,0,3.32185928,0,0,0,0,0,0,0,0,0,0,3.32185928,0,6.882567236,3.32185928,0,0,3.32185928,0,0,0,0,5.523487158,0,0
PCS4_240311_154_A01,H24.51.004.11.51.01.04,1336971597,8.398119944,0,0,0,3.036958339,0,0,2.537310672,0,0,0,1.76660762,0,0,0,0,0,0,0,0,0,0,0,1.76660762,0,0,0,0,0,0,0,0,0,0,5.46745977,0,0,0,0,0,1.76660762,0,0,0,0,0,0,2.537310672,0,0,0,0,0,0,0,0,0,0,2.537310672,0,0,1.76660762,1.76660762,0,0,0,0,0,0,2.537310672,0,6.237992144,0,1.76660762,0,0,0,0,0
PCS4_240311_225_A01,H24.51.004.12.57.01.01,1337218019,9.847679068,1.613085413,0,3.739234822,0,0,0,0,8.024811449,3.2073017,0,6.345238327,0,0,0,0,0,0,0,0,2.843413279,0,0,4.994842394,6.018604431,0,0,4.563743283,0,5.713595237,0,0,0,5.467283617,4.684181607,4.898534941,0,0,1.613085413,3.946110949,0,0,0,0,0,0,0,2.843413279,6.450885499,4.432327194,6.018604431,0,0,0,5.085121168,4.287729585,0,3.497646634,0,3.2073017,0,8.703657357,0,0,0,7.13971146,0,7.604004911,0,6.270248325,3.497646634,7.776496778,0,10.13073167,2.843413279,0,0,0,0
PCS4_240311_351_A01,H24.51.004.11.52.01.01,1336962028,4.086594124,0,0,5.447558616,0,0,2.662187764,0,0,0,3.543476627,0,0,0,0,0,0,0,0,0,4.480245002,0,0,5.897945722,0,0,0,4.480245002,0,4.789187274,0,0,6.135226786,9.1979328,0,0,0,0,3.543476627,0,2.662187764,0,0,0,0,0,0,5.259628607,3.543476627,5.043499069,4.480245002,0,2.662187764,0,0,0,8.721317465,0,3.543476627,0,0,0,0,0,0,7.377016026,0,0,0,0,0,2.662187764,0,0,0,0,3.543476627,0,0
PCS4_240311_352_A01,H24.51.004.11.52.01.02,1336973419,9.619843323,3.62133662,0,0,0,0,0,0,0,0,0,6.514929909,0,0,0,0,2.734048156,0,0,0,0,0,0,3.62133662,0,4.561496943,4.561496943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.105141374,2.734048156,8.611285719,0,0,2.734048156,0,0,5.530619857,0,0,0,0,4.166683039,8.525356078,0,0,0,3.62133662,0,0,0,4.87115339,4.87115339,2.734048156,0,0,0,0,2.734048156,0,0
PSS4_240311_751_A01,H24.51.004.12.58.01.01,1337227121,9.874722759,5.707748751,7.356134532,6.136628808,0,6.073430227,2.005592589,0,6.197174714,4.651010826,0,7.55430669,0,0,0,0,0,0,2.813744685,0,4.25498824,0,5.865304816,7.748884231,4.25498824,4.651010826,0,0,2.005592589,0,0,5.622010125,3.707319832,0,5.433543867,0,0,0,0,2.813744685,4.006987355,5.216704444,5.707748751,0,0,0,0,6.255281688,6.814740534,0,4.651010826,3.707319832,4.961408502,0,7.062678526,7.728515939,0,0,4.466545704,0,0,6.197174714,0,6.466799131,0,5.788676544,2.005592589,9.813187545,4.466545704,2.005592589,4.466545704,9.308936393,6.466799131,9.322589871,3.328636605,0,4.81454142,0,0
P4S4_240313_151_A01,H24.03.001.11.05.01.01,1337407778,9.281017982,1.60554828,2.346596014,5.387578837,5.584710521,0,0,0,5.863125369,5.159182487,0,8.542438798,0,0,1.60554828,0,0,0,0,0,2.8337688,0,7.128579403,1.60554828,6.439802284,0,2.346596014,0,0,0,0,6.47336308,5.758115484,5.456326141,0,0,0,0,0,0,7.230234784,0,0,0,0,0,0,9.09410773,1.60554828,7.361497329,10.51959271,0,0,0,8.510464539,7.869840394,0,0,5.456326141,0,0,8.34808673,6.405442147,6.297160667,0,6.13885273,0,8.713690064,1.60554828,3.487430902,4.116440475,8.891790988,0,8.678152059,0,0,8.41869596,0,0
P4S4_240313_152_A01,H24.03.001.11.05.01.02,1337418266,7.640150565,0,4.293381639,0,0,1.617097395,0,0,7.782426091,0,6.617297055,6.555214263,0,0,0,0,0,0,4.801077992,0,1.617097395,0,6.069580093,1.617097395,1.617097395,1.617097395,6.647364526,0,0,7.51527699,0,4.132624483,7.448538264,0,0,0,0,0,0,7.39637671,0,0,0,0,0,0,0,8.030745049,2.360404959,8.140522269,9.649647955,2.848541262,0,0,8.242533773,7.655026348,5.000612385,0,5.880000431,0,0,5.774968404,0,1.617097395,0,0,0,9.230251048,0,0,0,8.400940478,0,8.527586034,0,0,0,0,0
P9S4_240313_551_A01,H24.03.001.11.06.01.01,1337405141,5.800351667,0,7.431702152,0,0,0,0,0,7.452341333,0,0,9.011083064,0,0,0,0,5.43597692,0,0,0,3.081172701,0,4.385526888,7.323830377,0,8.061674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.754486214,0,0,0,0,0,8.114428284,0,4.826009917,9.305763294,0,6.142716898,0,4.547762112,7.780804004,0,0,5.923723621,0,0,3.748286026,5.665434601,0,0,1.80226502,0,9.366832528,5.43597692,0,6.376659,9.851634897,0,10.43995745,0,0,1.80226502,0,0
P9S4_240313_552_A01,H24.51.004.11.55.01.02,1337473675,5.641270158,1.837634285,1.837634285,4.249418141,0,0,0,0,0,0,0,1.837634285,0,4.039612801,0,0,0,0,0,0,4.249418141,0,4.249418141,5.848827187,7.728513933,6.085979002,0,0,0,0,0,0,0,4.99506901,0,0,0,0,0,2.620227211,0,0,0,0,0,0,0,6.735300313,5.3079209,0,2.620227211,0,0,0,4.432550312,8.625189659,1.837634285,0,4.249418141,0,0,8.069961967,0,0,0,3.497859876,0,0,0,1.837634285,2.620227211,0,5.107062133,4.99506901,0,0,4.741054067,0,0
P9S4_240313_553_A01,H24.51.004.11.55.01.03,1337487127,9.712200909,0,8.094280279,8.722887257,7.043386857,0,4.272553433,0,0,0,6.650907887,9.379404342,0,0,0,0,0,0,0,4.272553433,4.455837429,0,0,7.126831905,6.82757479,5.130768096,0,1.855255189,0,0,0,0,0,0,0,0,0,0,0,5.737771896,6.49213124,6.449548098,0,0,0,0,0,4.272553433,2.640693776,0,10.25392,1.855255189,4.062548711,0,2.640693776,8.953706866,0,1.855255189,0,0,0,9.19836466,0,5.737771896,0,5.588769615,0,8.968862802,0,0,6.984948811,7.735188767,0,10.28149517,0,0,3.146406335,0,0
PCS4_240313_153_A01,H24.51.004.12.61.01.01,1337455135,3.390151297,2.057074362,2.057074362,2.872401523,0,2.057074362,0,0,2.057074362,0,6.534202501,5.774630646,0,0,0,0,0,0,0,0,0,0,0,2.057074362,0,0,5.283069333,0,0,0,0,0,0,0,0,0,0,3.390151297,0,0,0,0,2.057074362,0,0,0,0,0,2.057074362,7.7118626,4.531687678,0,0,0,0,0,0,0,5.160902893,0,2.057074362,6.582593134,3.770370505,0,0,2.057074362,0,2.872401523,2.057074362,0,2.872401523,9.791482583,0,6.993862522,0,0,2.872401523,0,0
PCS4_240313_154_A01,H24.51.004.12.61.01.02,1337474630,5.463616614,8.454564776,6.187445158,2.534056656,0,4.64154029,0,0,2.534056656,2.534056656,0,0,0,0,0,0,2.534056656,0,0,2.534056656,5.74716667,0,0,5.984036542,0,0,0,0,0,0,0,0,0,0,4.333990436,0,0,0,0,0,0,0,0,0,0,0,0,3.403807648,6.279316808,0,2.534056656,0,0,0,0,0,0,0,0,2.534056656,0,5.463616614,0,0,0,0,0,0,0,3.403807648,0,2.534056656,0,6.858074561,0,0,4.89490897,0,0
PCS4_240313_155_A01,H24.51.004.12.61.01.03,1337490496,9.519136562,4.991232957,0,6.706262277,0,0,5.263314054,1.67826931,6.931022109,4.378784945,0,7.055567401,0,4.035893529,6.06637203,0,0,0,0,0,3.293039578,0,6.285685663,0,7.976420457,4.035893529,0,0,0,0,0,0,0,6.579222835,0,0,0,0,0,5.263314054,0,0,0,0,0,0,0,6.765819233,2.433193365,6.364856073,8.13162864,0,0,0,0,8.534005421,0,0,0,0,0,7.77375474,0,0,0,0,0,0,0,0,3.293039578,6.982137507,0,9.643421428,0,1.67826931,0,6.285685663,4.035893529
PCS4_240313_351_A01,H24.03.001.11.03.01.02,1337409646,8.210294059,2.715738145,6.847627538,0,0,0,0,0,7.909770736,0,0,9.187330132,0,0,0,0,0,0,5.752435105,0,1.920158581,0,6.448307034,8.067843426,0,0,0,7.012275259,0,1.920158581,0,0,0,0,6.776119998,0,0,0,0,0,0,0,0,0,0,0,0,1.920158581,0,8.182906996,9.974783696,0,0,0,0,8.037584169,0,0,6.448307034,0,0,9.034836249,0,0,0,9.741275678,0,0,0,1.920158581,8.067843426,9.664148852,0,8.376659129,0,0,1.920158581,0,0
PCS4_240313_352_A01,H24.51.004.12.62.01.02,1337470963,4.818789759,0,1.896186991,0,0,0,3.57157054,1.896186991,0,1.896186991,3.869023033,0,0,0,0,0,0,0,0,0,0,0,1.896186991,2.688082334,0,0,0,0,0,0,0,0,1.896186991,0,6.416007262,0,0,0,0,3.57157054,2.688082334,0,0,0,0,0,0,3.19642499,0,2.688082334,4.818789759,0,0,0,0,0,0,0,0,0,0,0,3.869023033,0,0,2.688082334,0,0,0,7.010636742,2.688082334,5.185456417,0,0,0,0,1.896186991,0,0
PCS4_240313_353_A01,H24.51.004.12.62.01.03,1337483949,3.785081424,3.785081424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.280085896,0,0,5.515678016,0,0,0,0,0,0,0,3.785081424,0,0,5.042810282,0,0,0,0,0,0,0,0,0,0,0,0,0,4.334730931,2.886112743,2.886112743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.886112743,0,2.886112743,0,0,0,0,0,0,0,0,5.515678016,0,0
P8S4_240314_351_A01,H24.51.005.11.03.01.01,1337684132,5.413444398,0,0,2.07090654,6.97566152,0,0,0,0,0,0,5.517939679,0,0,5.615374798,0,0,0,0,0,2.07090654,0,0,2.07090654,0,0,2.07090654,0,0,0,0,0,0,2.07090654,4.549086426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.406607139,5.178577848,0,0,0,2.07090654,0,0,0,0,0,0,0,2.888112363,4.088101724,0,0,0,0,0,5.873495982,4.897896456,7.180583213,0,0,0,0,0,0,0
P8S4_240314_352_A01,H24.51.005.11.03.01.02,1337700697,9.386376556,2.675594627,7.321712452,5.171071856,0,0,0,0,7.740565256,0,0,1.885383009,0,3.18325303,4.10157105,0,3.18325303,0,0,0,1.885383009,0,6.401388268,8.149358674,8.0647777,0,4.10157105,0,0,6.691972066,5.058927703,0,0,0,1.885383009,0,0,0,0,6.095138494,6.446658506,0,0,0,0,0,0,7.055618522,5.463104467,5.91358881,10.22239391,0,4.937325996,0,8.005503537,5.976678183,4.31190773,0,0,6.765274791,0,7.026097093,0,6.306349528,7.026097093,4.65824516,0,8.353304332,0,0,0,10.10022282,1.885383009,9.919353591,0,0,0,0,0
P8S4_240314_353_A01,H24.51.005.11.03.01.03,1337747050,7.841135526,2.075734278,0,0,0,0,0,0,0,2.075734278,0,0,0,0,2.075734278,0,0,0,0,0,3.793100643,0,0,2.893590995,9.703622613,0,7.018184231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1496041,0,0,0,2.075734278,5.524134168,0,0,6.346774847,0,0,0,0,0,0,0,6.60685193,0,0,0,0,0,2.075734278,0,6.653680089,0,0,2.075734278,0,0
PCS4_240314_151_A01,H24.51.004.11.56.01.01,1337690193,8.474185807,2.955058789,6.676937562,4.62300183,0,6.297893826,0,0,6.168394583,0,0,7.349712291,0,0,2.130046952,0,5.488808184,0,6.578408672,4.410334562,5.376005788,0,0,6.297893826,5.119902796,3.476634661,3.476634661,0,0,0,2.955058789,0,5.690969006,0,0,0,0,0,0,0,4.160806167,0,2.955058789,0,0,0,0,5.782331925,4.972502213,2.130046952,2.130046952,5.690969006,6.358530142,0,6.297893826,7.716947491,0,0,3.858902936,4.410334562,0,8.100991826,5.376005788,0,2.130046952,6.026114571,6.628514082,7.76253688,2.955058789,4.62300183,0,7.288696253,5.593426731,5.94934141,0,0,4.808309778,0,0
PCS4_240314_152_A01,H24.51.004.11.56.01.02,1337709342,8.175985829,7.003935951,6.802104635,6.461626702,4.399707395,3.848520795,0,0,0,2.121448978,0,6.758114464,0,2.945348322,3.466486503,4.797555708,7.397164418,0,4.612302516,7.920615708,5.477903869,0,6.844793066,5.938368964,0,2.121448978,0,0,2.121448978,0,0,3.466486503,3.466486503,0,2.121448978,0,0,3.848520795,0,0,7.81722418,0,0,0,0,0,0,6.515468087,6.405697799,0,2.945348322,0,0,0,6.802104635,2.121448978,0,0,4.612302516,6.286882493,0,7.112737742,0,4.399707395,2.121448978,8.667140676,3.848520795,6.71274066,0,5.109071119,0,5.365121748,2.121448978,7.959983136,0,0,7.147254953,0,0
PCS4_240314_153_A01,H24.51.004.11.56.01.03,1337746958,7.927685994,0,3.319170865,2.804729109,0,0,0,2.804729109,0,0,0,4.456507115,0,0,3.697611721,0,0,0,1.997702675,0,2.804729109,0,0,2.804729109,0,1.997702675,0,0,1.997702675,0,0,0,3.697611721,0,4.245025021,0,0,0,0,1.997702675,3.319170865,0,0,0,0,0,0,2.804729109,3.319170865,0,2.804729109,0,0,2.804729109,4.456507115,4.456507115,4.456507115,0,3.997127771,4.456507115,1.997702675,0,0,0,0,3.997127771,0,3.997127771,4.951231334,3.319170865,0,6.456402558,1.997702675,3.319170865,0,0,1.997702675,0,0
PCS4_240314_154_A01,H24.51.004.11.56.01.04,1337755605,9.518427752,1.76941738,0,4.902553609,0,3.410971957,0,0,2.540603898,0,0,3.040451944,0,0,3.410971957,0,0,0,4.781401042,2.540603898,3.410971957,0,2.540603898,1.76941738,0,3.040451944,4.503505384,0,0,3.410971957,0,0,3.410971957,0,4.902553609,0,0,4.341509054,0,0,2.540603898,0,0,0,0,0,0,2.540603898,3.410971957,0,4.341509054,1.76941738,3.410971957,0,4.902553609,1.76941738,0,0,0,0,2.540603898,4.503505384,0,0,0,1.76941738,0,4.158994371,3.410971957,5.817897909,3.410971957,6.147015877,3.040451944,2.540603898,0,0,5.014315692,0,0
PCS4_240314_155_A01,H24.51.004.11.56.01.05,1337772183,8.883967391,3.54422766,4.336186854,2.396807875,0,3.252889833,0,0,0,0,0,4.947879516,0,2.396807875,0,0,0,0,0,1.647629108,3.252889833,1.647629108,0,3.252889833,0,4.336186854,0,0,0,0,0,5.8192278,2.396807875,0,2.396807875,0,0,0,0,2.887437434,0,5.30002474,0,0,0,0,0,2.887437434,2.887437434,0,4.612648246,0,4.336186854,0,2.396807875,5.376098641,4.947879516,0,1.647629108,2.396807875,0,5.924316758,3.786502159,0,0,5.134669885,2.396807875,3.993881025,3.993881025,4.612648246,5.582857922,6.599812327,2.396807875,7.080983117,0,0,3.54422766,0,0
PCS4_240314_156_A01,H24.51.004.11.56.01.06,1337786765,11.28416592,0,6.458780663,3.953580359,0,0,0,0,3.043815506,0,0,0,0,0,0,0,0,0,0,6.04920005,5.881995772,0,0,4.507165149,0,3.043815506,0,0,3.043815506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.043815506,0,3.953580359,0,0,0,8.968729395,8.561585726,0,0,0,0,0,0,0,0,0,9.847573976,0,3.043815506,0,8.072146541,0,4.906254108,0,0,0,0,5.692841244,0,0
PCS4_240315_351_A01,H24.51.004.12.60.01.01,1337961694,9.476110142,1.773574335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.045617596,0,0,3.045617596,0,0,0,0,0,0,0,0,4.164544833,0,5.220523316,0,0,6.810879939,0,0,0,0,0,0,0,0,0,0,0,0,2.545474108,0,0,1.773574335,0,0,0,0,0,0,0,0,0,0,1.773574335,0,0,0,2.545474108,0,0,0,0,5.477094312,8.458426997,0,0,0,0,0,0,0
PCS4_240315_352_A01,H24.51.004.12.60.01.02,1337968067,5.721264711,2.015951969,4.268048218,5.544334069,0,0,0,0,2.825571414,0,6.324744289,4.479703687,3.720047998,0,0,2.015951969,0,0,2.825571414,5.447004894,4.019912554,0,0,4.827832387,0,0,3.341049401,2.015951969,0,0,0,0,5.635510016,0,8.718147078,0,0,0,0,0,0,0,0,0,0,0,0,5.230113998,4.019912554,0,0,0,0,0,4.268048218,0,0,0,0,4.019912554,0,4.268048218,0,0,0,2.015951969,0,5.447004894,4.019912554,5.342631462,0,7.915959546,2.825571414,2.015951969,0,0,0,5.108073194,0
PCS4_240315_353_A01,H24.51.004.12.60.01.03,1337993756,7.620601109,3.278328474,4.508161027,2.419850498,0,5.16226021,4.760590038,0,4.201996267,2.419850498,0,0,0,0,0,0,2.419850498,7.218580601,0,3.278328474,5.733730369,3.278328474,0,4.201996267,2.419850498,0,0,2.419850498,7.131723036,0,0,0,4.760590038,0,3.278328474,0,0,0,4.201996267,0,7.620601109,0,0,0,0,0,0,3.278328474,8.009650525,8.852443681,7.218580601,0,5.16226021,0,0,4.760590038,0,0,0,3.278328474,2.419850498,7.683024886,4.975359159,3.278328474,0,0,0,8.10393193,3.812854183,3.278328474,0,6.940546861,2.419850498,3.812854183,0,0,4.760590038,0,0
PCS4_240315_354_A01,H24.51.004.12.60.01.04,1338039509,7.361363902,0,1.79754061,1.79754061,5.253386769,3.075329544,0,3.742152377,0,0,0,0,0,0,0,1.79754061,0,2.573505959,0,0,1.79754061,0,0,0,0,0,3.075329544,0,0,1.79754061,0,0,1.79754061,0,4.940883389,0,0,0,0,0,1.79754061,0,0,0,0,0,0,4.541418206,0,0,1.79754061,0,0,0,3.446929048,0,0,0,0,1.79754061,0,3.987104972,0,0,0,3.987104972,0,2.573505959,0,5.052742999,5.15655016,8.312713746,0,1.79754061,0,0,0,0,0
PSS4_240307_751_A01,H24.06.351.11.08.01.01,1336334818,7.100224347,0,6.931613076,7.784286509,0,0,0,0,7.05988275,2.258086187,0,0,0,0,0,0,7.251175594,0,0,0,4.566899747,0,6.02946623,8.012805621,7.139468505,0,0,0,0,0,0,0,0,3.098811964,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21489252,7.832977946,0,0,0,6.975649025,0,8.781010586,8.637618649,5.27930969,0,0,0,0,7.177673351,0,0,0,7.100224347,0,4.012055487,0,3.098811964,6.578774571,9.810097449,4.315988192,9.331378381,0,0,0,2.258086187,0
PSS4_240307_752_A01,H24.06.351.11.08.01.02,1336334824,7.190216249,0,4.29240087,0,0,0,0,0,7.945161155,0,0,0,0,0,0,0,6.005004877,0,0,2.238470543,4.543111737,0,6.435231872,0,9.077483248,0,0,0,0,0,0,0,0,0,3.603702975,0,0,0,0,0,6.163102973,6.371859134,0,0,0,0,0,8.528171046,6.951003176,3.0768892,0,0,2.238470543,0,9.340072515,8.852222646,0,0,3.0768892,0,0,8.756222604,0,6.610184707,5.255109882,7.075562029,0,8.542631537,2.238470543,0,6.664085437,10.64734511,0,10.19075693,0,2.238470543,0,6.610184707,5.624877262
PSS4_240307_753_A01,H24.06.351.11.08.01.03,1336334830,8.934784427,0,8.256548803,6.972129261,0,0,5.906838264,0,9.299918013,2.096820762,0,7.009309298,0,0,0,0,0,0,0,0,2.917491665,0,2.917491665,8.209400327,6.894764992,5.333848837,0,0,0,0,0,0,6.770335865,0,6.25523838,0,0,0,0,3.818710238,4.120043687,0,0,0,0,0,0,6.813015828,9.099002409,3.818710238,9.633345766,2.096820762,2.917491665,0,8.360915923,7.448866386,4.581568062,0,0,0,0,6.535654741,0,0,0,0,0,10.45852432,2.917491665,0,5.648605018,11.02397061,0,10.48845647,0,0,0,6.770335865,0
PCS4_240315_551_A01,H24.51.004.11.53.01.01,1337953565,8.282806481,5.559074469,2.37715807,2.37715807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.152223531,0,0,5.424627739,0,0,0,0,0,2.37715807,0,0,0,0,3.763982035,0,0,0,0,0,2.37715807,0,0,0,0,0,0,2.37715807,5.276351953,0,5.795367124,3.763982035,0,0,0,9.347054712,4.152223531,0,0,3.763982035,0,8.580282112,0,0,0,2.37715807,0,0,0,4.152223531,2.37715807,0,0,0,0,0,8.051441636,0,0
PCS4_240315_552_A01,H24.51.004.11.53.01.03,1337974378,4.21935715,0,0,8.189096521,0,2.43479069,0,2.43479069,0,0,0,10.20167222,0,0,0,0,0,0,0,0,5.345599675,0,0,9.55106607,4.993131408,2.43479069,0,0,0,0,0,0,0,0,2.43479069,0,0,0,0,0,0,0,0,0,0,0,0,2.43479069,4.993131408,0,3.829908049,0,0,2.43479069,2.43479069,7.104469012,0,0,0,0,0,5.494050357,3.294799767,0,0,0,0,9.799581925,3.829908049,0,3.294799767,2.43479069,0,9.799581925,0,0,3.294799767,0,0
PCS4_240315_553_A01,H24.51.004.11.53.01.05,1338010840,8.954838508,0,0,0,0,0,0,0,1.931212075,0,2.728466837,0,0,0,0,0,0,0,3.615300821,0,0,0,0,0,0,0,0,0,0,4.718295468,0,3.238980063,0,0,7.941321525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.728466837,0,1.931212075,0,0,0,0,0,0,0,0,2.728466837,0,0,0,0,0,4.16047884,0,9.124440433,1.931212075,1.931212075,0,0,1.931212075,0,0
P4S4_240318_151_A01,H24.51.006.21.06.01.01,1338663032,6.655669836,2.524424584,0,5.286419623,0,0,0,0,5.735734186,0,0,7.165943821,0,0,7.165943821,0,0,0,0,0,5.452231421,0,0,3.393262178,7.302533746,0,0,0,0,3.931713058,0,0,0,0,0,0,0,0,0,0,5.859007166,5.099045775,0,0,0,0,0,7.810003688,7.117380606,0,8.881390761,0,4.883651834,0,9.998575494,7.715284715,0,0,0,0,0,5.859007166,2.524424584,0,0,0,0,0,0,0,4.630358614,8.67876126,0,9.134184521,0,0,2.524424584,0,0
P4S4_240318_152_A01,H24.51.006.21.06.01.02,1338676149,8.616411978,2.943297094,4.148053746,2.119633601,0,0,0,0,7.793279134,0,4.148053746,4.397461659,0,3.846327065,2.119633601,0,0,0,0,0,2.943297094,0,0,5.580196704,0,0,2.119633601,0,0,5.769067399,2.119633601,0,3.846327065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.677720602,0,2.943297094,8.222936721,4.397461659,0,0,8.52764088,7.243770006,0,0,2.119633601,0,0,0,0,4.148053746,0,0,0,6.459295962,3.464342424,4.397461659,0,8.8008874,4.959423368,9.967809627,0,0,0,6.085694714,0
P4S4_240318_153_A01,H24.51.006.21.06.01.03,1338692099,6.964053348,0,4.949294722,0,0,0,0,0,8.384197076,3.787858789,0,2.397992839,0,0,5.301450204,6.283041772,0,0,5.136090843,0,4.482426784,0,5.301450204,0,6.023707891,3.254199045,5.301450204,2.397992839,0,0,0,4.482426784,0,2.397992839,0,0,0,0,2.397992839,0,4.734664205,5.136090843,2.397992839,0,0,0,0,6.360068882,6.751776227,7.273748717,10.17253662,5.449790354,0,0,4.176544153,7.494808658,2.397992839,0,6.632645621,0,0,4.482426784,0,5.136090843,0,0,0,6.91383991,0,0,7.424819204,7.388508598,4.949294722,7.273748717,0,0,7.828750654,0,0
P8S4_240318_352_A01,H24.51.006.11.03.01.01,1338667914,6.619083704,0,0,6.428533792,0,0,0,0,3.718328199,0,0,3.718328199,0,0,0,0,0,0,0,0,5.228302502,0,7.932178725,6.2089302,0,0,0,3.718328199,0,3.718328199,0,0,0,0,0,0,0,0,0,0,3.718328199,0,0,0,0,0,0,0,3.718328199,9.098818444,9.221460382,0,6.619083704,0,7.313867421,3.718328199,0,0,0,0,0,0,0,0,0,3.718328199,0,3.718328199,0,0,7.313867421,0,0,0,0,0,7.932178725,0,0
P8S4_240318_353_A01,H24.51.006.11.03.01.02,1338692181,3.359837653,0,0,6.619055585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.317650312,0,0,3.359837653,0,0,0,0,0,0,0,0,2.493935722,0,6.041413033,0,0,0,0,0,0,0,0,0,0,0,0,4.594884679,0,0,4.287804982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.493935722,0,0,0,2.493935722,0,0,0,0,0,0,0,0,0
P9S4_240318_551_A01,H24.51.006.21.04.01.01,1338652737,0,0,0,0,0,0,0,0,3.730417195,0,0,5.962658958,0,0,8.428957278,0,5.962658958,0,0,0,5.241033637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.646502597,0,0,0,0,0,0,4.675019906,0,0,5.241033637,0,0,0,5.241033637,8.83003713,0,0,0,0,0,0,3.730417195,0,0,0,0,0,0,6.632029734,0,4.675019906,0,0,0,0,0,0,0
P9S4_240318_552_A01,H24.51.006.21.04.01.02,1338685176,9.576392933,0,0,0,0,0,0,0,0,0,0,0,0,0,2.645767835,0,2.645767835,0,0,0,3.525639711,0,0,6.730174485,7.403141463,0,0,0,0,0,0,0,0,5.428487358,0,0,0,0,0,0,2.645767835,0,0,0,0,0,0,7.310600166,8.607749162,0,3.525639711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.645767835,0,0,0,5.878753726,4.461603746,9.494626269,0,2.645767835,0,0,0,3.525639711,0
PCS4_240318_351_A01,H24.51.005.11.52.01.01,1338650838,7.554509609,0,0,0,0,3.509482426,0,2.157940018,0,2.986509869,5.154928151,0,0,0,0,0,0,0,0,0,2.986509869,0,0,0,0,0,0,0,0,6.061617732,0,0,0,0,2.986509869,0,0,0,0,0,0,0,0,0,0,0,0,2.157940018,0,4.444708835,3.892496621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.394145769,0,7.324518112,0,0,0,0,2.157940018,0,0
PVS4_240318_451_A01,H24.51.006.21.05.01.01,1338658893,7.886516861,0,5.086989035,9.03372219,0,0,0,4.871653683,3.382028288,0,0,8.195676488,0,4.871653683,2.514170447,0,0,0,0,0,3.382028288,0,3.920109609,5.274318564,8.195676488,0,2.514170447,0,0,0,0,7.374554206,0,0,0,0,0,0,0,0,5.588771834,0,0,0,0,0,0,7.566112142,7.105049792,0,5.588771834,0,0,0,7.153610034,7.200588852,2.514170447,4.871653683,0,0,0,9.238940689,0,5.086989035,2.514170447,6.892600737,0,7.002732352,0,3.382028288,7.735191022,11.25395018,0,6.423383779,0,0,2.514170447,4.871653683,0
